window_index,start_time_sec,end_time_sec,rms_energy,zero_crossing_rate,spectral_centroid_hz,spectral_rolloff_hz,band_energy_0_500,band_energy_500_2000,band_energy_2000_5000,band_energy_5000_10000
506,25.3,25.4,911.031386,0.002501,1311.43,1440.0,3279.095724,1165.907217,236.294392,137.926749
507,25.35,25.45,844.541025,0.002501,593.77,1070.0,2828.848709,1183.123126,156.702973,24.031906
508,25.4,25.5,774.022889,0.003334,818.37,1060.0,3067.435057,1140.798807,157.699205,56.148688
509,25.45,25.55,724.464487,0.003751,1954.78,2900.0,3032.32021,1081.588325,316.594783,228.597887
510,25.5,25.6,681.758665,0.002709,2587.54,5620.0,2974.223143,1053.829506,449.262736,343.211298
511,25.55,25.65,648.862443,0.003542,1762.6,2310.0,2758.493427,815.407603,232.438653,176.765502
512,25.6,25.7,637.306513,0.002917,1384.94,1430.0,2602.123423,638.869212,162.099583,117.805816
513,25.65,25.75,617.649651,0.001667,1117.44,1200.0,2667.796474,583.113435,138.845549,87.120685
514,25.7,25.8,553.87147,0.003126,2643.63,5890.0,2358.836818,809.190575,367.246586,280.115656
515,25.75,25.85,511.252135,0.003959,1953.94,3010.0,2204.358564,762.129129,236.344074,165.98917
516,25.8,25.9,493.636408,0.002917,1462.07,1550.0,2252.012272,805.496435,167.223576,112.27857
517,25.85,25.95,457.038053,0.002917,602.49,980.0,1754.650631,764.441634,73.729867,16.061526
518,25.9,26.0,422.995589,0.002084,1416.61,1500.0,1572.157818,542.115008,110.571833,74.364634
519,25.95,26.05,364.672639,0.002084,970.34,1050.0,1340.015948,420.21627,69.858991,35.701081
520,26.0,26.1,334.646639,0.002709,2007.92,3260.0,1397.625934,457.349377,148.927129,110.413328
521,26.05,26.15,340.90351,0.002292,2658.07,5960.0,1571.006043,495.786934,240.928273,184.62319
522,26.1,26.2,306.258578,0.002501,741.39,1030.0,1214.530644,399.38358,58.279381,18.691018
523,26.15,26.25,232.862842,0.003751,852.27,1100.0,1001.071283,421.050644,51.480515,19.505025
524,26.2,26.3,197.536028,0.004168,807.13,1060.0,902.128984,340.06598,39.580616,15.426022
525,26.25,26.35,184.897837,0.003334,2275.36,4270.0,863.155081,309.495158,110.631801,82.247661
526,26.3,26.4,159.74835,0.003126,2316.59,4480.0,776.588406,265.874394,101.74679,75.090088
527,26.35,26.45,151.515421,0.003126,2159.09,3930.0,728.818518,210.829502,84.581672,62.364317
528,26.4,26.5,144.905315,0.002501,557.29,700.0,628.884558,129.015712,16.726202,4.364938
529,26.45,26.55,125.236356,0.001667,1785.23,2440.0,593.572848,158.127663,51.761591,38.163094
530,26.5,26.6,109.599275,0.002292,1789.97,2330.0,508.29481,201.239638,48.026189,34.425394
531,26.55,26.65,101.082188,0.002292,1848.6,2460.0,455.803048,192.754281,45.793014,32.830341
532,26.6,26.7,91.14728,0.001667,1317.32,1440.0,401.057342,144.26534,27.97756,16.434664
533,26.65,26.75,83.429601,0.001667,830.79,1020.0,368.193596,113.560772,16.823124,5.135269
534,26.7,26.8,71.936786,0.002501,1489.96,1600.0,295.078676,107.83509,22.584856,14.722204
535,26.75,26.85,64.007674,0.003126,2314.96,4500.0,294.839788,101.770115,37.456745,28.613128
536,26.8,26.9,56.862447,0.001875,1599.57,1810.0,257.695613,83.897469,20.097631,13.677451
537,26.85,26.95,48.177889,0.003334,1348.57,1470.0,194.649122,71.636383,12.238025,6.94946
538,26.9,27.0,43.149254,0.004168,1858.96,2440.0,185.031005,57.419629,16.271526,11.833197
539,26.95,27.05,38.030591,0.003751,1452.48,1430.0,163.801364,50.375969,9.380681,6.355757
540,27.0,27.1,29.917689,0.003751,2160.96,3730.0,129.158886,45.046146,14.061347,10.595053
541,27.05,27.15,25.538333,0.002292,2740.37,6310.0,111.632746,31.43258,16.22987,12.554274
542,27.1,27.2,21.253627,0.001459,2484.67,5370.0,96.870916,22.398666,12.158064,9.360316
543,27.15,27.25,16.235519,0.001667,2044.32,3320.0,67.324139,15.730583,4.661467,4.776921
544,27.2,27.3,12.677046,0.001667,2158.32,4060.0,54.268269,11.481153,4.499622,4.127365
545,27.25,27.35,8.727495,0.002501,2868.79,6870.0,39.258815,13.1025,6.154211,5.025891
546,27.3,27.4,5.839235,0.002709,2847.25,6880.0,27.188522,9.804666,3.917743,3.534676
547,27.35,27.45,3.003297,0.002292,3336.31,8610.0,13.591323,5.225566,2.764062,2.404896
